,Name,Replacement,Frequency
60283,Ocken,proper_name_surname,0.0
60284,Ockenfels,proper_name_surname,0.0
60285,Ocker,proper_name_surname,0.0
60286,Ockerman,proper_name_surname,0.0
60287,Ockey,proper_name_surname,0.0
60288,Ockimey,proper_name_surname,0.0
60289,Ockleberry,proper_name_surname,0.0
60290,Ockman,proper_name_surname,0.0
60291,Ockmond,proper_name_surname,0.0
60292,Oclair,proper_name_surname,0.0
60293,Ocon,proper_name_surname,0.0
60294,Oconnel,proper_name_surname,0.0
60295,Oconnell,proper_name_surname,0.012
60296,Oconner,proper_name_surname,0.003
60297,Oconnor,proper_name_surname,0.022
60298,Oconor,proper_name_surname,0.0
60299,Ocran,proper_name_surname,0.0
60300,Octave,proper_name_surname,0.0
60301,Octavia,proper_name_male,0.008
60302,Octavio,proper_name_male,0.008
60303,Ocus,proper_name_surname,0.0
60304,Oczon,proper_name_surname,0.0
60305,Oda,proper_name_male,0.001
60306,Odair,proper_name_surname,0.0
60307,Odam,proper_name_surname,0.0
60308,Odaniel,proper_name_surname,0.001
60309,Oday,proper_name_surname,0.001
60310,Odden,proper_name_surname,0.0
60311,Oddi,proper_name_surname,0.0
60312,Oddo,proper_name_surname,0.001
60313,Ode,proper_name_surname,0.0
60314,Odea,proper_name_surname,0.001
60315,Odear,proper_name_surname,0.0
60316,Odebralski,proper_name_surname,0.0
60317,Odegaard,proper_name_surname,0.001
60318,Odegard,proper_name_surname,0.0
60319,Odeh,proper_name_surname,0.0
60320,Odekirk,proper_name_surname,0.0
60321,Odelia,proper_name_male,0.001
60322,Odell,proper_name_male,0.01
60323,Odem,proper_name_surname,0.0
60324,Odems,proper_name_surname,0.0
60325,Oden,proper_name_surname,0.003
60326,Odenheimer,proper_name_surname,0.0
60327,Odens,proper_name_surname,0.0
60328,Odenwald,proper_name_surname,0.0
60329,Oder,proper_name_surname,0.0
60330,Oderkirk,proper_name_surname,0.0
60331,Odermott,proper_name_surname,0.0
60332,Odess,proper_name_surname,0.0
60333,Odessa,proper_name_male,0.013
60334,Odette,proper_name_male,0.003
60335,Odgen,proper_name_surname,0.0
60336,Odgers,proper_name_surname,0.0
60337,Odham,proper_name_surname,0.0
60338,Odhner,proper_name_surname,0.0
60339,Odiase,proper_name_surname,0.0
60340,Odien,proper_name_surname,0.0
60341,Odil,proper_name_surname,0.0
60342,Odilia,proper_name_male,0.002
60343,Odin,proper_name_surname,0.0
60344,Odiorne,proper_name_surname,0.0
60345,Odis,proper_name_male,0.005
60346,Odle,proper_name_surname,0.001
60347,Odmark,proper_name_surname,0.0
60348,Odneal,proper_name_surname,0.0
60349,Odo,proper_name_surname,0.0
60350,Odoherty,proper_name_surname,0.0
60351,Odom,proper_name_surname,0.013
60352,Odome,proper_name_surname,0.0
60353,Odomes,proper_name_surname,0.0
60354,Odoms,proper_name_surname,0.001
60355,Odon,proper_name_surname,0.0
60356,Odonahue,proper_name_surname,0.0
60357,Odonal,proper_name_surname,0.0
60358,Odonald,proper_name_surname,0.0
60359,Odonell,proper_name_surname,0.0
60360,Odonnel,proper_name_surname,0.0
60361,Odonnell,proper_name_surname,0.014
60362,Odonoghue,proper_name_surname,0.001
60363,Odonovan,proper_name_surname,0.0
60364,Odor,proper_name_surname,0.0
60365,Odore,proper_name_surname,0.0
60366,Odorizzi,proper_name_surname,0.0
60367,Odougherty,proper_name_surname,0.0
60368,Odowd,proper_name_surname,0.0
60369,Odriscoll,proper_name_surname,0.001
60370,Odum,proper_name_surname,0.003
60371,Odums,proper_name_surname,0.0
60372,Odwyer,proper_name_surname,0.0
60373,Oechsle,proper_name_surname,0.0
60374,Oedekerk,proper_name_surname,0.0
60375,Oeder,proper_name_surname,0.0
60376,Oeftger,proper_name_surname,0.0
60377,Oehl,proper_name_surname,0.0
60378,Oehlenschlage,proper_name_surname,0.0
60379,Oehler,proper_name_surname,0.001
60380,Oehlert,proper_name_surname,0.0
60381,Oehlschlager,proper_name_surname,0.0
60382,Oehm,proper_name_surname,0.0
60383,Oehmig,proper_name_surname,0.0
60384,Oehmke,proper_name_surname,0.0
60385,Oehrle,proper_name_surname,0.0
60386,Oehrlein,proper_name_surname,0.0
60387,Oeler,proper_name_surname,0.0
60388,Oelke,proper_name_surname,0.0
60389,Oelschlaeger,proper_name_surname,0.0
60390,Oelschlager,proper_name_surname,0.0
60391,Oeltjen,proper_name_surname,0.0
60392,Oelze,proper_name_surname,0.0
60393,Oen,proper_name_surname,0.0
60394,Oertel,proper_name_surname,0.0
60395,Oerther,proper_name_surname,0.0
60396,Oertle,proper_name_surname,0.0
60397,Oesch,proper_name_surname,0.0
60398,Oest,proper_name_surname,0.0
60399,Oesterle,proper_name_surname,0.0
60400,Oesterling,proper_name_surname,0.0
60401,Oesterreich,proper_name_surname,0.0
60402,Oestmann,proper_name_surname,0.0
60403,Oestreich,proper_name_surname,0.001
60404,Oestreicher,proper_name_surname,0.0
60405,Oetken,proper_name_surname,0.0
60406,Oetting,proper_name_surname,0.0
60407,Oetzel,proper_name_surname,0.0
60408,Ofallon,proper_name_surname,0.0
60409,Ofarrell,proper_name_surname,0.001
60410,Ofelia,proper_name_male,0.015
60411,Ofer,proper_name_surname,0.0
60412,Off,proper_name_surname,0.0
60413,Offen,proper_name_surname,0.0
60414,Offenbacker,proper_name_surname,0.0
60415,Offenberger,proper_name_surname,0.0
60416,Offer,proper_name_surname,0.0
60417,Offerdahl,proper_name_surname,0.0
60418,Offerman,proper_name_surname,0.0
60419,Offermann,proper_name_surname,0.0
60420,Officer,proper_name_surname,0.001
60421,Offield,proper_name_surname,0.0
60422,Offill,proper_name_surname,0.0
60423,Offley,proper_name_surname,0.0
60424,Offner,proper_name_surname,0.0
60425,Offord,proper_name_surname,0.0
60426,Offret,proper_name_surname,0.0
60427,Offutt,proper_name_surname,0.001
60428,Oflaherty,proper_name_surname,0.0
60429,Oflahrity,proper_name_surname,0.0
60430,Oflynn,proper_name_surname,0.0
60431,Ofsak,proper_name_surname,0.0
60432,Oftedahl,proper_name_surname,0.0
60433,Ogaldez,proper_name_surname,0.0
60434,Ogami,proper_name_surname,0.0
60435,Ogan,proper_name_surname,0.001
60436,Ogando,proper_name_surname,0.0
60437,Oganesian,proper_name_surname,0.0
60438,Ogans,proper_name_surname,0.0
60439,Oganyan,proper_name_surname,0.0
60440,Ogara,proper_name_surname,0.001
60441,Ogarro,proper_name_surname,0.0
60442,Ogas,proper_name_surname,0.0
60443,Ogasawara,proper_name_surname,0.0
60444,Ogata,proper_name_surname,0.001
60445,Ogawa,proper_name_surname,0.001
60446,Ogaz,proper_name_surname,0.0
60447,Ogbonnaya,proper_name_surname,0.0
60448,Ogborn,proper_name_surname,0.0
60449,Ogburn,proper_name_surname,0.002
60450,Ogden,proper_name_surname,0.007
60451,Oge,proper_name_surname,0.0
60452,Ogeen,proper_name_surname,0.0
60453,Ogen,proper_name_surname,0.0
60454,Oger,proper_name_surname,0.0
60455,Ogg,proper_name_surname,0.001
60456,Ogiamien,proper_name_surname,0.0
60457,Ogiba,proper_name_surname,0.0
60458,Ogier,proper_name_surname,0.0
60459,Ogilive,proper_name_surname,0.0
60460,Ogilvie,proper_name_surname,0.001
60461,Oginski,proper_name_surname,0.0
60462,Ogle,proper_name_surname,0.005
60463,Ogles,proper_name_surname,0.001
60464,Oglesbee,proper_name_surname,0.0
60465,Oglesby,proper_name_surname,0.004
60466,Ogletree,proper_name_surname,0.002
60467,Ogley,proper_name_surname,0.0
60468,Ogorman,proper_name_surname,0.001
60469,Ogrady,proper_name_surname,0.002
60470,Ogram,proper_name_surname,0.0
60471,Ogren,proper_name_surname,0.001
60472,Ogrodowicz,proper_name_surname,0.0
60473,Ogston,proper_name_surname,0.0
60474,Oguendo,proper_name_surname,0.0
60475,Oguin,proper_name_surname,0.0
60476,Oguinn,proper_name_surname,0.0
60477,Ogunyemi,proper_name_surname,0.0
60478,Ogutu,proper_name_surname,0.0
60479,Ogwin,proper_name_surname,0.0
60480,Ogwynn,proper_name_surname,0.0
60481,Ogzewalla,proper_name_surname,0.0
60482,Oh,proper_name_surname,0.003
60483,Ohagan,proper_name_surname,0.001
60484,Ohair,proper_name_surname,0.0
60485,Ohaire,proper_name_surname,0.0
60486,Ohalloran,proper_name_surname,0.001
60487,Ohan,proper_name_surname,0.0
60488,Ohanesian,proper_name_surname,0.0
60489,Ohanian,proper_name_surname,0.0
60490,Ohanley,proper_name_surname,0.0
60491,Ohanlon,proper_name_surname,0.001
60492,Ohara,proper_name_surname,0.008
60493,Ohare,proper_name_surname,0.002
60494,Oharra,proper_name_surname,0.0
60495,Oharroll,proper_name_surname,0.0
60496,Ohashi,proper_name_surname,0.0
60497,Ohaver,proper_name_surname,0.0
60498,Ohayon,proper_name_surname,0.0
60499,Ohearn,proper_name_surname,0.001
60500,Ohern,proper_name_surname,0.0
60501,Oheron,proper_name_surname,0.0
60502,Oherron,proper_name_surname,0.0
60503,Ohl,proper_name_surname,0.001
60504,Ohland,proper_name_surname,0.0
60505,Ohle,proper_name_surname,0.0
60506,Ohlemacher,proper_name_surname,0.0
60507,Ohlen,proper_name_surname,0.0
60508,Ohlenbusch,proper_name_surname,0.0
60509,Ohlendorf,proper_name_surname,0.0
60510,Ohlensehlen,proper_name_surname,0.0
60511,Ohler,proper_name_surname,0.001
60512,Ohlhauser,proper_name_surname,0.0
60513,Ohlinger,proper_name_surname,0.0
60514,Ohlmacher,proper_name_surname,0.0
60515,Ohlmann,proper_name_surname,0.0
60516,Ohlrich,proper_name_surname,0.0
60517,Ohlsen,proper_name_surname,0.0
60518,Ohlson,proper_name_surname,0.001
60519,Ohlsson,proper_name_surname,0.0
60520,Ohlund,proper_name_surname,0.0
60521,Ohm,proper_name_surname,0.0
60522,Ohman,proper_name_surname,0.001
60523,Ohmann,proper_name_surname,0.0
60524,Ohme,proper_name_surname,0.0
60525,Ohmen,proper_name_surname,0.0
60526,Ohmer,proper_name_surname,0.0
60527,Ohmie,proper_name_surname,0.0
60528,Ohmit,proper_name_surname,0.0
60529,Ohms,proper_name_surname,0.0
60530,Ohno,proper_name_surname,0.0
60531,Ohnstad,proper_name_surname,0.0
60532,Ohora,proper_name_surname,0.0
60533,Ohotnicky,proper_name_surname,0.0
60534,Ohotto,proper_name_surname,0.0
60535,Ohr,proper_name_surname,0.0
60536,Ohren,proper_name_surname,0.0
60537,Ohrenich,proper_name_surname,0.0
60538,Ohrnstein,proper_name_surname,0.0
60539,Ohrt,proper_name_surname,0.0
60540,Ohs,proper_name_surname,0.0
60541,Ohta,proper_name_surname,0.0
60542,Ohyama,proper_name_surname,0.0
60543,Oieda,proper_name_surname,0.0
60544,Oien,proper_name_surname,0.0
60545,Oiler,proper_name_surname,0.0
60546,Oilvares,proper_name_surname,0.0
60547,Oines,proper_name_surname,0.0
60548,Oinonen,proper_name_surname,0.0
60549,Oishi,proper_name_surname,0.0
60550,Oja,proper_name_surname,0.001
60551,Ojala,proper_name_surname,0.0
60552,Ojanen,proper_name_surname,0.0
60553,Ojano,proper_name_surname,0.0
60554,Ojard,proper_name_surname,0.0
60555,Ojeda,proper_name_surname,0.005
60556,Ojima,proper_name_surname,0.0
60557,Ojito,proper_name_surname,0.0
60558,Ok,proper_name_male,0.004
60559,Oka,proper_name_surname,0.0
60560,Okada,proper_name_surname,0.0
60561,Okafor,proper_name_surname,0.0
60562,Okajima,proper_name_surname,0.0
60563,Okamoto,proper_name_surname,0.001
60564,Okamura,proper_name_surname,0.0
60565,Okane,proper_name_surname,0.001
60566,Okano,proper_name_surname,0.0
60567,Okazaki,proper_name_surname,0.0
60568,Okeefe,proper_name_surname,0.005
60569,Okeeffe,proper_name_surname,0.0
60570,Okeke,proper_name_surname,0.0
60571,Okel,proper_name_surname,0.0
60572,Okelberry,proper_name_surname,0.0
60573,Okelley,proper_name_surname,0.002
60574,Okelly,proper_name_surname,0.001
60575,Oken,proper_name_surname,0.0
60576,Okerblom,proper_name_surname,0.0
60577,Okerlund,proper_name_surname,0.0
60578,Okerson,proper_name_surname,0.0
60579,Okeson,proper_name_surname,0.0
60580,Okey,proper_name_surname,0.0
60581,Oki,proper_name_surname,0.0
60582,Okie,proper_name_surname,0.0
60583,Okihara,proper_name_surname,0.0
60584,Okimoto,proper_name_surname,0.0
60585,Okin,proper_name_surname,0.0
60586,Okinaka,proper_name_surname,0.0
60587,Okino,proper_name_surname,0.0
60588,Okins,proper_name_surname,0.0
60589,Okitsu,proper_name_surname,0.0
60590,Okken,proper_name_surname,0.0
60591,Okojie,proper_name_surname,0.0
60592,Okoli,proper_name_surname,0.0
60593,Okolo,proper_name_surname,0.0
60594,Okon,proper_name_surname,0.0
60595,Okonek,proper_name_surname,0.0
60596,Okoniewski,proper_name_surname,0.0
60597,Okonski,proper_name_surname,0.0
60598,Okoren,proper_name_surname,0.0
60599,Okoro,proper_name_surname,0.0
60600,Okoronkwo,proper_name_surname,0.0
60601,Okorududu,proper_name_surname,0.0
60602,Okoye,proper_name_surname,0.0
60603,Okray,proper_name_surname,0.0
60604,Okrent,proper_name_surname,0.0
60605,Oksen,proper_name_surname,0.0
60606,Oktavec,proper_name_surname,0.0
60607,Okubo,proper_name_surname,0.0
60608,Okuda,proper_name_surname,0.0
60609,Okuhara,proper_name_surname,0.0
60610,Okula,proper_name_surname,0.0
60611,Okuley,proper_name_surname,0.0
60612,Okumoto,proper_name_surname,0.0
60613,Okumura,proper_name_surname,0.0
60614,Okun,proper_name_surname,0.0
60615,Okuna,proper_name_surname,0.0
60616,Okuniewski,proper_name_surname,0.0
60617,Okuno,proper_name_surname,0.0
60618,Okura,proper_name_surname,0.0
60619,Okutsu,proper_name_surname,0.0
60620,Okwuona,proper_name_surname,0.0
60621,Ola,proper_name_male,0.02
60622,Olaes,proper_name_surname,0.0
60623,Olafson,proper_name_surname,0.0
60624,Olague,proper_name_surname,0.001
60625,Olah,proper_name_surname,0.0
60626,Olalde,proper_name_surname,0.0
60627,Olan,proper_name_surname,0.0
60628,Oland,proper_name_surname,0.0
60629,Olander,proper_name_surname,0.001
60630,Olano,proper_name_surname,0.0
60631,Olarte,proper_name_surname,0.0
60632,Olaughlin,proper_name_surname,0.001
60633,Olausen,proper_name_surname,0.0
60634,Olavarria,proper_name_surname,0.0
60635,Olay,proper_name_surname,0.0
60636,Olaya,proper_name_surname,0.0
60637,Olazabal,proper_name_surname,0.0
60638,Olberding,proper_name_surname,0.0
60639,Olbrish,proper_name_surname,0.0
60640,Olckhart,proper_name_surname,0.0
60641,Olcott,proper_name_surname,0.0
60642,Olcus,proper_name_surname,0.0
60643,Old,proper_name_surname,0.001
60644,Oldaker,proper_name_surname,0.001
60645,Oldakowski,proper_name_surname,0.0
60646,Oldani,proper_name_surname,0.0
60647,Olde,proper_name_surname,0.0
60648,Olden,proper_name_surname,0.001
60649,Oldenburg,proper_name_surname,0.001
60650,Oldenburger,proper_name_surname,0.0
60651,Oldenkamp,proper_name_surname,0.0
60652,Older,proper_name_surname,0.0
60653,Oldershaw,proper_name_surname,0.0
60654,Oldfather,proper_name_surname,0.0
60655,Oldfield,proper_name_surname,0.001
60656,Oldham,proper_name_surname,0.005
60657,Olding,proper_name_surname,0.0
60658,Oldow,proper_name_surname,0.0
60659,Oldridge,proper_name_surname,0.0
60660,Oldroyd,proper_name_surname,0.0
60661,Olds,proper_name_surname,0.003
60662,Olea,proper_name_surname,0.001
60663,Oleary,proper_name_surname,0.007
60664,Olecki,proper_name_surname,0.0
60665,Olejarski,proper_name_surname,0.0
60666,Olejarz,proper_name_surname,0.0
60667,Olejniczak,proper_name_surname,0.0
60668,Oleksa,proper_name_surname,0.0
60669,Oleksiak,proper_name_surname,0.0
60670,Oleksy,proper_name_surname,0.0
60671,Olen,proper_name_male,0.005
60672,Olene,proper_name_male,0.001
60673,Olenick,proper_name_surname,0.0
60674,Olenius,proper_name_surname,0.0
60675,Olenski,proper_name_surname,0.0
60676,Oler,proper_name_surname,0.0
60677,Olerud,proper_name_surname,0.0
60678,Oles,proper_name_surname,0.001
60679,Olesen,proper_name_surname,0.001
60680,Oleskiewicz,proper_name_surname,0.0
60681,Olesky,proper_name_surname,0.0
60682,Olesnevich,proper_name_surname,0.0
60683,Oleson,proper_name_surname,0.001
60684,Oleta,proper_name_male,0.005
60685,Oleveda,proper_name_surname,0.0
60686,Olevera,proper_name_surname,0.0
60687,Olevia,proper_name_male,0.001
60688,Olewine,proper_name_surname,0.0
60689,Olewinski,proper_name_surname,0.0
60690,Olexa,proper_name_surname,0.0
60691,Olexy,proper_name_surname,0.0
60692,Oley,proper_name_surname,0.0
60693,Olfers,proper_name_surname,0.0
60694,Olga,proper_name_male,0.07
60695,Olgin,proper_name_surname,0.0
60696,Olguin,proper_name_surname,0.002
60697,Olgvin,proper_name_surname,0.0
60698,Olheiser,proper_name_surname,0.0
60699,Olide,proper_name_surname,0.0
60700,Olien,proper_name_surname,0.0
60701,Oliff,proper_name_surname,0.0
60702,Oligee,proper_name_surname,0.0
60703,Oliger,proper_name_surname,0.0
60704,Oligschlaeger,proper_name_surname,0.0
60705,Olimpia,proper_name_male,0.001
60706,Olin,proper_name_male,0.006
60707,Olinda,proper_name_male,0.001
60708,Oline,proper_name_surname,0.0
60709,Olinger,proper_name_surname,0.002
60710,Olinghouse,proper_name_surname,0.0
60711,Olinick,proper_name_surname,0.0
60712,Olinsky,proper_name_surname,0.0
60713,Oliphant,proper_name_surname,0.003
60714,Olis,proper_name_surname,0.0
60715,Oliva,proper_name_male,0.003
60716,Olivar,proper_name_surname,0.001
60717,Olivares,proper_name_surname,0.005
60718,Olivarez,proper_name_surname,0.004
60719,Olivarra,proper_name_surname,0.0
60720,Olivarres,proper_name_surname,0.0
60721,Olivarri,proper_name_surname,0.0
60722,Olivarria,proper_name_surname,0.001
60723,Olivas,proper_name_surname,0.004
60724,Olive,proper_name_male,0.03
60725,Oliveira,proper_name_surname,0.003
60726,Oliven,proper_name_surname,0.0
60727,Olivencia,proper_name_surname,0.0
60728,Oliver,proper_name_surname,0.05
60729,Olivera,proper_name_surname,0.002
60730,Oliveras,proper_name_surname,0.001
60731,Oliveres,proper_name_surname,0.0
60732,Oliveri,proper_name_surname,0.001
60733,Oliveria,proper_name_surname,0.0
60734,Oliverio,proper_name_surname,0.001
60735,Olivero,proper_name_surname,0.0
60736,Oliveros,proper_name_surname,0.001
60737,Olivers,proper_name_surname,0.0
60738,Oliverson,proper_name_surname,0.0
60739,Olives,proper_name_surname,0.0
60740,Olivia,proper_name_male,0.049
60741,Olivid,proper_name_surname,0.0
60742,Olivier,proper_name_surname,0.002
60743,Oliviera,proper_name_surname,0.0
60744,Olivieri,proper_name_surname,0.001
60745,Olivio,proper_name_surname,0.0
60746,Olivo,proper_name_surname,0.003
60747,Olivos,proper_name_surname,0.0
60748,Olk,proper_name_surname,0.0
60749,Olkowski,proper_name_surname,0.0
60750,Ollar,proper_name_surname,0.0
60751,Ollech,proper_name_surname,0.0
60752,Ollendick,proper_name_surname,0.0
60753,Oller,proper_name_surname,0.001
60754,Ollhoff,proper_name_surname,0.0
60755,Olli,proper_name_surname,0.0
60756,Ollie,proper_name_male,0.027
60757,Olliff,proper_name_surname,0.0
60758,Ollig,proper_name_surname,0.0
60759,Ollila,proper_name_surname,0.0
60760,Ollis,proper_name_surname,0.001
60761,Ollison,proper_name_surname,0.0
60762,Olliver,proper_name_surname,0.0
60763,Ollivier,proper_name_surname,0.0
60764,Ollivierre,proper_name_surname,0.0
60765,Ollmann,proper_name_surname,0.0
60766,Ollom,proper_name_surname,0.0
60767,Olloqui,proper_name_surname,0.0
60768,Olm,proper_name_surname,0.0
60769,Olma,proper_name_surname,0.0
60770,Olmeda,proper_name_surname,0.001
60771,Olmedo,proper_name_surname,0.0
60772,Olmo,proper_name_surname,0.001
60773,Olmos,proper_name_surname,0.002
60774,Olmscheid,proper_name_surname,0.0
60775,Olmstead,proper_name_surname,0.004
60776,Olmsted,proper_name_surname,0.001
60777,Olnes,proper_name_surname,0.0
60778,Olney,proper_name_surname,0.002
60779,Olnick,proper_name_surname,0.0
60780,Olofson,proper_name_surname,0.0
60781,Olona,proper_name_surname,0.0
60782,Olores,proper_name_surname,0.0
60783,Oloughlin,proper_name_surname,0.001
60784,Olowe,proper_name_surname,0.0
60785,Olp,proper_name_surname,0.0
60786,Olpin,proper_name_surname,0.0
